"CAMPUS","FID_1","OBJECTID_1","OBJECTID","DISTRICT","DISTNAME","CAMPNAME","STREET_MAI","CITY_MAIL","ZIP_MAIL","STREET","CITY","ZIP","COUNTY","CNTYNAME","REGION","GRADERANGE","GRADEGRP","VERIFY","INSTR_TYPE","STREET_M_1","OBJECTID_2","JURISDICTI","CITY_NAME","JURISDIC_1","MODIFIED_F","JURISDIC_2","JURISDIC_3","CREATED_BY","CREATED_DA","MODIFIED_B","MODIFIED_D","AREA","LEN","CPETALLC","C_RATING","CAGC4X18N","CA0C4X18D"
"227,907,106","478","16,660","8,021","227,907","MANOR ISD","PRESIDENTIAL MEADOWS EL","13252 GEORGE BUSH ST","MANOR","78,653","13252 GEORGE BUSH ST","MANOR","78,653","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"23","400,359,752","CITY OF MANOR","MANOR FULL PURPOSE","2,645","FULL PURPOSE","OCLL","meekss","2017 Dec 13 12:00:00 AM","meekss","2018 Sep 05 12:00:00 AM","267,260,458.205","282,972.532396","621","C",,
"227,909,105","22","13,892","5,253","227,909","EANES ISD","BARTON CREEK EL","1370 PATTERSON RD","AUSTIN","78,733","1370 PATTERSON RD","AUSTIN","78,733","227","TRAVIS COUNTY","13","KG 01 02 03 04 05","1","1","REGULAR",,"25","124","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"meekss","2017 Nov 02 12:00:00 AM","493,717,321.92","171,682.677633","488","A",,
"227,909,042","144","13,888","5,249","227,909","EANES ISD","WEST RIDGE MIDDLE","9201 SCENIC BLUFF DR","AUSTIN","78,733","9201 SCENIC BLUFF DR","AUSTIN","78,733","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"25","124","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"meekss","2017 Nov 02 12:00:00 AM","493,717,321.92","171,682.677633","929","A",,
"246,913,120","117","8,981","341","246,913","LEANDER ISD","PARKSIDE EL","301 GARNER PARK DR","GEORGETOWN","78,628","301 GARNER PARK DR","GEORGETOWN","78,628","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"26","326","CITY OF ROUND ROCK","ROUND ROCK ETJ","3,676","ETJ","OETJ","BERRYJ",,"meekss","2018 Jun 26 12:00:00 AM","313,607,732.978","176,420.111122","956","A",,
"246,909,114","155","14,729","6,090","246,909","ROUND ROCK ISD","BRUSHY CREEK EL","3800 STONEBRIDGE","ROUND ROCK","78,681","3800 STONEBRIDGE","ROUND ROCK","78,681","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"26","326","CITY OF ROUND ROCK","ROUND ROCK ETJ","3,676","ETJ","OETJ","BERRYJ",,"meekss","2018 Jun 26 12:00:00 AM","313,607,732.978","176,420.111122","706","A",,
"246,909,052","184","9,594","954","246,909","ROUND ROCK ISD","JAMES GARLAND WALSH MIDDLE","3850 WALSH RANCH BLVD","ROUND ROCK","78,681","3850 WALSH RANCH BLVD","ROUND ROCK","78,681","246","WILLIAMSON COUNTY","13","06 07 08","2","0","REGULAR INSTRUCTIONAL",,"26","326","CITY OF ROUND ROCK","ROUND ROCK ETJ","3,676","ETJ","OETJ","BERRYJ",,"meekss","2018 Jun 26 12:00:00 AM","313,607,732.978","176,420.111122","1,344","A",,
"246,909,128","191","10,633","1,994","246,909","ROUND ROCK ISD","GREAT OAKS EL","16455 GREAT OAKS DR","ROUND ROCK","78,681","16455 GREAT OAKS DR","ROUND ROCK","78,681","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"26","326","CITY OF ROUND ROCK","ROUND ROCK ETJ","3,676","ETJ","OETJ","BERRYJ",,"meekss","2018 Jun 26 12:00:00 AM","313,607,732.978","176,420.111122","756","A",,
"246,909,123","329","14,808","6,169","246,909","ROUND ROCK ISD","FERN BLUFF EL","17815 PARK VLY","ROUND ROCK","78,681","17815 PARK VLY","ROUND ROCK","78,681","246","WILLIAMSON COUNTY","13","EE KG 01 02 03 04 05","1","1","REGULAR",,"26","326","CITY OF ROUND ROCK","ROUND ROCK ETJ","3,676","ETJ","OETJ","BERRYJ",,"meekss","2018 Jun 26 12:00:00 AM","313,607,732.978","176,420.111122","609","A",,
"246,909,047","458","14,605","5,966","246,909","ROUND ROCK ISD","CEDAR VALLEY MIDDLE","8139 RACINE TRL","AUSTIN","78,717","8139 RACINE TRL","AUSTIN","78,717","246","WILLIAMSON COUNTY","13","06 07 08","2","1","REGULAR",,"26","326","CITY OF ROUND ROCK","ROUND ROCK ETJ","3,676","ETJ","OETJ","BERRYJ",,"meekss","2018 Jun 26 12:00:00 AM","313,607,732.978","176,420.111122","1,296","A",,
"227,910,101","257","10,588","1,949","227,910","DEL VALLE ISD","POPHAM EL","7014 ELROY RD","DEL VALLE","78,617","7014 ELROY RD","DEL VALLE","78,617","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"27","234","CITY OF AUSTIN","AUSTIN LTD","211","LIMITED PURPOSE PLANNING ZONING HEALTH SAFETY","LTD","BERRYJ",,"baciab","2015 Feb 04 12:00:00 AM","35,292,126.7923","43,595.4888259","644","F",,
"227,904,118","5","9,295","655","227,904","PFLUGERVILLE ISD","RIOJAS EL","3400 CRISPIN HALL LN","PFLUGERVILLE","78,660","3400 CRISPIN HALL","PFLUGERVILLE","78,660","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"49","214","CITY OF PFLUGERVILLE","PFLUGERVILLE ETJ","3,259","ETJ","OETJ","BERRYJ",,"meekss","2017 Oct 30 12:00:00 AM","193,113,136.59","130,683.443357","687","B",,
"227,904,115","282","15,918","7,279","227,904","PFLUGERVILLE ISD","ROWE LANE EL","3112 SPEIDEL DR","PFLUGERVILLE","78,660","3112 SPEIDEL DR","PFLUGERVILLE","78,660","227","TRAVIS COUNTY","13","EE KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"49","214","CITY OF PFLUGERVILLE","PFLUGERVILLE ETJ","3,259","ETJ","OETJ","BERRYJ",,"meekss","2017 Oct 30 12:00:00 AM","193,113,136.59","130,683.443357","794","A",,
"246,913,123","6","9,350","710","246,913","LEANDER ISD","RIVER RIDGE EL","12900 TIERRA GRANDE TRL","AUSTIN","78,732","12900 TIERRA GRANDE TRL","AUSTIN","78,732","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"50","162","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","185,125,734.376","75,355.7143229","684","A",,
"246,913,107","158","14,913","6,274","246,913","LEANDER ISD","STEINER RANCH EL","4001 QUINLAN PARK RD","AUSTIN","78,732","4001 QUINLAN PARK RD","AUSTIN","78,732","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"50","162","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","185,125,734.376","75,355.7143229","549","A",,
"246,913,111","245","9,124","484","246,913","LEANDER ISD","LAURA WELCH BUSH EL","12600 COUNTRY TRAILS","AUSTIN","78,732","12600 COUNTRY TRAILS","AUSTIN","78,732","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR",,"50","162","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","185,125,734.376","75,355.7143229","666","A",,
"246,913,045","469","15,839","7,200","246,913","LEANDER ISD","CANYON RIDGE MIDDLE","12601 COUNTRY TRAILS LN","AUSTIN","78,732","12601 COUNTRY TRAILS LN","AUSTIN","78,732","246","WILLIAMSON COUNTY","13","06 07 08","2","0","REGULAR INSTRUCTIONAL",,"50","162","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","185,125,734.376","75,355.7143229","1,265","A",,
"227,909,002","60","8,770","130","227,909","EANES ISD","WESTLAKE ALTER","601 CAMP CRAFT RD","AUSTIN","78,746","4100 WESTBANK DR","AUSTIN","78,746","227","TRAVIS COUNTY","13","09 10 11 12","4","0","ALTERNATIVE",,"56","35","CITY OF WEST LAKE HILLS","WEST LAKE HILLS ETJ","4,519","ETJ","OETJ","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","2,563,348.56129","7,589.62834953",,,,
"227,909,001","86","13,881","5,242","227,909","EANES ISD","WESTLAKE H S","4100 WESTBANK DR","AUSTIN","78,746","4100 WESTBANK DR","AUSTIN","78,746","227","TRAVIS COUNTY","13","09 10 11 12","4","1","REGULAR",,"56","35","CITY OF WEST LAKE HILLS","WEST LAKE HILLS ETJ","4,519","ETJ","OETJ","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","2,563,348.56129","7,589.62834953","2,767","A","631","636"
"227,909,103","41","15,339","6,700","227,909","EANES ISD","VALLEY VIEW EL","1201 LOOP 360 S","AUSTIN","78,746","1201 LOOP 360 S","AUSTIN","78,746","227","TRAVIS COUNTY","13","KG 01 02 03 04 05","1","1","REGULAR",,"57","393","CITY OF WEST LAKE HILLS","WEST LAKE HILLS FULL PURPOSE","4,518","FULL PURPOSE","OCLL","BERRYJ",,"berryj","2012 Oct 29 12:00:00 AM","101,620,263.434","86,432.0592961","480","B",,
"227,909,101","335","15,315","6,676","227,909","EANES ISD","EANES EL","4101 BEE CAVE RD","AUSTIN","78,746","4101 BEE CAVE RD","AUSTIN","78,746","227","TRAVIS COUNTY","13","KG 01 02 03 04 05","1","1","REGULAR",,"57","393","CITY OF WEST LAKE HILLS","WEST LAKE HILLS FULL PURPOSE","4,518","FULL PURPOSE","OCLL","BERRYJ",,"berryj","2012 Oct 29 12:00:00 AM","101,620,263.434","86,432.0592961","643","A",,
"227,909,104","391","15,349","6,710","227,909","EANES ISD","FOREST TRAIL EL","1203 LOOP 360 S","AUSTIN","78,746","1203 LOOP 360 S","AUSTIN","78,746","227","TRAVIS COUNTY","13","KG 01 02 03 04 05","1","1","REGULAR",,"57","393","CITY OF WEST LAKE HILLS","WEST LAKE HILLS FULL PURPOSE","4,518","FULL PURPOSE","OCLL","BERRYJ",,"berryj","2012 Oct 29 12:00:00 AM","101,620,263.434","86,432.0592961","569","A",,
"227,912,001","23","13,916","5,277","227,912","LAGO VISTA ISD","LAGO VISTA H S","P O BOX 4929","LA VISTA","78,645","8039 BAR K RANCH RD","LAGO VISTA","78,645","227","TRAVIS COUNTY","13","09 10 11 12","4","1","REGULAR",,"78","74","CITY OF LAGO VISTA","LAGO VISTA FULL PURPOSE","2,303","FULL PURPOSE","OCLL","BERRYJ",,"baciab","2014 Nov 18 12:00:00 AM","423,626,105.275","268,404.767911","505","A","110","110"
"227,912,101","227","15,838","7,199","227,912","LAGO VISTA ISD","LAGO VISTA EL","P O BOX 4929","LA VISTA","78,645","20311 DAWN DR","LAGO VISTA","78,645","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04","1","0","REGULAR INSTRUCTIONAL",,"78","74","CITY OF LAGO VISTA","LAGO VISTA FULL PURPOSE","2,303","FULL PURPOSE","OCLL","BERRYJ",,"baciab","2014 Nov 18 12:00:00 AM","423,626,105.275","268,404.767911","387","A",,
"227,912,041","364","10,897","2,258","227,912","LAGO VISTA ISD","LAGO VISTA MIDDLE","P O BOX 4929","LA VISTA","78,645","20801 FM 1431","LAGO VISTA","78,645","227","TRAVIS COUNTY","13","05 06 07 08","2","1","REGULAR",,"78","74","CITY OF LAGO VISTA","LAGO VISTA FULL PURPOSE","2,303","FULL PURPOSE","OCLL","BERRYJ",,"baciab","2014 Nov 18 12:00:00 AM","423,626,105.275","268,404.767911","392","B",,
"227,913,001","87","13,938","5,299","227,913","LAKE TRAVIS ISD","LAKE TRAVIS H S","3324 RANCH RD 620 S","AUSTIN","78,738","3324 RANCH RD 620 S","AUSTIN","78,738","227","TRAVIS COUNTY","13","09 10 11 12","4","1","REGULAR",,"79","20","CITY OF LAKEWAY","LAKEWAY ETJ","2,359","ETJ","OETJ","berryj","2011 Dec 29 12:00:00 AM","meekss","2017 Jun 16 12:00:00 AM","20,643,432.8729","38,414.1162706","3,212","A","645","680"
"227,913,041","442","13,947","5,308","227,913","LAKE TRAVIS ISD","LAKE TRAVIS MIDDLE","3328 RANCH RD  620 S","AUSTIN","78,738","3328 RANCH RD 620 S","AUSTIN","78,738","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"79","20","CITY OF LAKEWAY","LAKEWAY ETJ","2,359","ETJ","OETJ","berryj","2011 Dec 29 12:00:00 AM","meekss","2017 Jun 16 12:00:00 AM","20,643,432.8729","38,414.1162706","1,544","B",,
"246,909,138","429","12,258","3,619","246,909","ROUND ROCK ISD","LINDA HERRINGTON EL","2850 PALOMA LAKE BLVD","ROUND ROCK","78,665","2850 PALOMA LAKE BLVD","ROUND ROCK","78,665","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"90","527","CITY OF ROUND ROCK","ROUND ROCK ETJ","3,676","ETJ","OETJ","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","297,991,840.206","156,806.299126","1,107","A",,
"246,909,119","277","14,777","6,138","246,909","ROUND ROCK ISD","DOUBLE FILE TRAIL EL","2400 CHANDLER CREEK BLVD","ROUND ROCK","78,664","2400 CHANDLER CREEK BLVD","ROUND ROCK","78,664","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"93","195","CITY OF ROUND ROCK","ROUND ROCK ETJ","3,676","ETJ","OETJ","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","30,501,329.0597","39,649.2157541","631","B",,
"105,905,102","202","13,350","4,711","105,905","WIMBERLEY ISD","SCUDDER PRI","400 GREEN ACRES DR","WIMBERLEY","78,676","400 GREEN ACRES DR","WIMBERLEY","78,676","105","HAYS COUNTY","13","EE PK KG 01","1","1","REGULAR",,"0","0",,,"0",,,,,,,"0","0","416","B",,
"227,913,102","317","13,954","5,315","227,913","LAKE TRAVIS ISD","LAKEWAY EL","3322 RANCH RD 620 S","AUSTIN","78,738","1701 LOHMANS CROSSING RD","AUSTIN","78,734","227","TRAVIS COUNTY","13","KG 01 02 03 04 05","1","1","REGULAR",,"97","400,625,404","CITY OF LAKEWAY","LAKEWAY FULL PURPOSE","2,358","FULL PURPOSE","OCLL","meekss","2017 Jun 16 12:00:00 AM",,"2019 Jan 17 12:00:00 AM","364,037,889.275","241,495.321783","692","A",,
"227,913,101","415","9,676","1,037","227,913","LAKE TRAVIS ISD","LAKE TRAVIS EL","3322 RANCH RD 620 S","AUSTIN","78,738","15303 KOLLMEYER","AUSTIN","78,734","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"97","400,625,404","CITY OF LAKEWAY","LAKEWAY FULL PURPOSE","2,358","FULL PURPOSE","OCLL","meekss","2017 Jun 16 12:00:00 AM",,"2019 Jan 17 12:00:00 AM","364,037,889.275","241,495.321783","866","B",,
"227,901,158","314","13,638","4,999","227,901","AUSTIN ISD","SUNSET VALLEY EL","3000 JONES RD","AUSTIN","78,745","3000 JONES RD","AUSTIN","78,745","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"121","477","CITY OF SUNSET VALLEY","SUNSET VALLEY FULL PURPOSE","4,145","FULL PURPOSE","OCLL","BERRYJ",,"berryj","2013 Sep 09 12:00:00 AM","38,645,076.6225","38,896.0968413","557","B",,
"227,806,009","281","15,763","7,124","227,806","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCH","PATHFINDER CAMP","P O BOX 7667","AUSTIN","78,713","20800 FM 150 W","DRIFTWOOD","78,619","227","TRAVIS COUNTY","13","KG 01 02 03 04 05 06 07 08 09 10 11 12","5","1","CHARTER/ALTERNATIVE INSTRUCTIO",,"128","84","CITY OF DRIPPING SPRINGS","DRIPPING SPRINGS ETJ","1,214","ETJ","OETJ","BERRYJ",,"meekss","2015 Jun 11 12:00:00 AM","3,264,883,006.2","790,550.410876","20","Not Rated",,
"105,904,101","368","13,328","4,689","105,904","DRIPPING SPRINGS ISD","DRIPPING SPRINGS EL","P O BOX 479","DRIPPING SPRINGS","78,620","29400 RANCH RD 12","DRIPPING SPRINGS","78,620","105","HAYS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"128","84","CITY OF DRIPPING SPRINGS","DRIPPING SPRINGS ETJ","1,214","ETJ","OETJ","BERRYJ",,"meekss","2015 Jun 11 12:00:00 AM","3,264,883,006.2","790,550.410876","820","B",,
"105,904,103","408","9,096","456","105,904","DRIPPING SPRINGS ISD","ROOSTER SPRINGS EL","P O BOX 479","DRIPPING SPRINGS","78,620","1001 BELTERRA DR","AUSTIN","78,737","105","HAYS COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"128","84","CITY OF DRIPPING SPRINGS","DRIPPING SPRINGS ETJ","1,214","ETJ","OETJ","BERRYJ",,"meekss","2015 Jun 11 12:00:00 AM","3,264,883,006.2","790,550.410876","822","B",,
"227,901,147","35","14,544","5,905","227,901","AUSTIN ISD","MENCHACA EL","P O BOX 759","MANCHACA","78,652","12120 MANCHACA RD","MANCHACA","78,652","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"135","476","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"meekss","2016 Dec 12 12:00:00 AM","356,386,886.546","264,708.098033","726","C",,
"227,901,059","270","14,320","5,681","227,901","AUSTIN ISD","BAILEY M S","4020 LOST OASIS HOLLOW","AUSTIN","78,739","4020 LOST OASIS HOLLOW","AUSTIN","78,739","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"135","476","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"meekss","2016 Dec 12 12:00:00 AM","356,386,886.546","264,708.098033","1,003","B",,
"227,904,119","112","16,893","8,254","227,904","PFLUGERVILLE ISD","RUTH BARRON EL","14850 HARRIS RIDGE BLVD","PFLUGERVILLE","78,660","14850 HARRIS RIDGE","PFLUGERVILLE","78,660","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"136","139","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"meekss","2017 Oct 11 12:00:00 AM","544,436,802.988","304,242.071725","641","B",,
"227,904,117","167","16,653","8,014","227,904","PFLUGERVILLE ISD","WIELAND EL","900 TUDOR HOUSE RD","PFLUGERVILLE","78,660","900 TUDOR HOUSE RD","PFLUGERVILLE","78,660","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"136","139","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"meekss","2017 Oct 11 12:00:00 AM","544,436,802.988","304,242.071725","387","B",,
"246,909,131","67","9,583","943","246,909","ROUND ROCK ISD","TERAVISTA EL","4419 TERAVISTA CLUB DR","ROUND ROCK","78,665","4419 TERAVISTA CLUB DR","ROUND ROCK","78,665","246","WILLIAMSON COUNTY","13","EE KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"142","400,452,736","CITY OF ROUND ROCK","ROUND ROCK ETJ","3,676","ETJ","OETJ","berryj","2013 Sep 20 12:00:00 AM","meekss","2017 Jun 30 12:00:00 AM","53,227,589.8874","45,794.899177","867","A",,
"105,906,114","250","9,354","714","105,906","HAYS CISD","CAMINO REAL EL","170 LAS BRISAS BLVD","NIEDERWALD","78,640","170 LAS BRISAS BLVD","NIEDERWALD","78,640","105","HAYS COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"144","141","TOWN OF NIEDERWALD","NIEDERWALD FULL PURPOSE","3,018","FULL PURPOSE","OCLL","BERRYJ",,"BERRYJ","2007 Jul 09 12:00:00 AM","94,677,775.1142","303,665.078202","763","B",,
"227,910,043","172","16,873","8,234","227,910","DEL VALLE ISD","DAILEY MIDDLE","14000 WESTALL ST","AUSTIN","78,725","14000 WESTALL ST","AUSTIN","78,725","227","TRAVIS COUNTY","13","06 07 08","2","0","REGULAR INSTRUCTIONAL",,"151","402","CITY OF AUSTIN","AUSTIN 5 MILE ETJ","205","5 MILE ETJ","5MILE","BERRYJ",,"meekss","2017 Oct 20 12:00:00 AM","1,220,199,345.71","408,503.95496","829","F",,
"14,804,006","287","16,770","8,131","14,804","ORENDA CHARTER SCHOOL","GATEWAY COLLEGE PREPARATORY SCHOOL","2951 WILLIAMS DR","GEORGETOWN","78,628","3360 WESTINGHOUSE RD","GEORGETOWN","78,626","14","BELL COUNTY","12","KG 01 02 03 04 05 06 07 08 09 10 11 12","5",,"REGULAR INSTRUCTIONAL",,"156","390","CITY OF GEORGETOWN","GEORGETOWN ETJ","1,601","ETJ","OETJ","BERRYJ",,"meekss","2017 Jun 30 12:00:00 AM","429,205,148.457","155,768.355297","1,300","A","58","59"
"246,909,139","344","16,903","8,264","246,909","ROUND ROCK ISD","ELSA ENGLAND EL","8801 PEARSON RD","AUSTIN","78,717","8801 PEARSON RD","AUSTIN","78,717","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"166","43","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"meekss","2015 Dec 11 12:00:00 AM","16,939,131.1232","30,929.4004701","1,224","A",,
"227,913,105","293","8,969","329","227,913","LAKE TRAVIS ISD","SERENE HILLS EL","3322 RANCH RD 620 S","AUSTIN","78,738","3301 SERENE HILLS DR","AUSTIN","78,738","227","TRAVIS COUNTY","13","KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"197","521","VILLAGE OF THE HILLS","THE HILLS FULL PURPOSE","1,950","FULL PURPOSE","OCLL","BERRYJ",,"berryj","2012 Apr 13 12:00:00 AM","29,624,503.9796","24,507.5107388","881","A",,
"105,906,109","182","9,458","818","105,906","HAYS CISD","HEMPHILL EL","3995 E FM 150","KYLE","78,640","3995 E FM 150","KYLE","78,640","105","HAYS COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR",,"198","257","CITY OF KYLE","KYLE ETJ","2,286","ETJ","OETJ","BERRYJ",,"meekss","2017 Mar 22 12:00:00 AM","52,133,370.891","45,856.6776502","274","C",,
"105,906,004","189","10,572","1,933","105,906","HAYS CISD","LIVE OAK ACADEMY","4820 JACK C HAYS TRL","BUDA","78,610","4820 JACK C HAYS TRL","BUDA","78,610","105","HAYS COUNTY","13","09 10 11 12","4","0","ALTERNATIVE",,"208","526","CITY OF MOUNTAIN CITY","MOUNTAIN CITY ETJ","2,898","ETJ","OETJ","BERRYJ",,"meekss","2017 Mar 22 12:00:00 AM","135,517,798.222","107,275.113478","200","B","185","196"
"105,906,001","430","13,360","4,721","105,906","HAYS CISD","JACK C HAYS H S","4800 JACK C HAYS TRL","BUDA","78,610","4800 JACK C HAYS TRL","BUDA","78,610","105","HAYS COUNTY","13","09 10 11 12","4","1","REGULAR",,"208","526","CITY OF MOUNTAIN CITY","MOUNTAIN CITY ETJ","2,898","ETJ","OETJ","BERRYJ",,"meekss","2017 Mar 22 12:00:00 AM","135,517,798.222","107,275.113478","2,961","B","517","564"
"11,901,108","7","9,395","755","11,901","BASTROP ISD","CEDAR CREEK INT","151 VOSS PKWY","CEDAR CREEK","78,612","151 VOSS PKWY","CEDAR CREEK","78,612","11","BASTROP COUNTY","13","05 06","2","1","REGULAR",,"213","313","CITY OF BASTROP","BASTROP ETJ","306","ETJ","OETJ","BERRYJ",,"meekss","2015 Jun 11 12:00:00 AM","3,923,402,806.21","1,612,336.85231","930","D",,
"11,901,103","17","11,016","2,377","11,901","BASTROP ISD","CEDAR CREEK EL","5582 FM 535","CEDAR CREEK","78,612","5582 FM 535","CEDAR CREEK","78,612","11","BASTROP COUNTY","13","EE PK KG 01 02 03 04","1","1","REGULAR",,"213","313","CITY OF BASTROP","BASTROP ETJ","306","ETJ","OETJ","BERRYJ",,"meekss","2015 Jun 11 12:00:00 AM","3,923,402,806.21","1,612,336.85231","768","C",,
"11,901,002","62","8,885","245","11,901","BASTROP ISD","CEDAR CREEK H S","793 UNION CHAPEL RD","CEDAR CREEK","78,612","793 UNION CHAPEL RD","CEDAR CREEK","78,612","11","BASTROP COUNTY","13","09 10 11 12","4","0","REGULAR INSTRUCTIONAL",,"213","313","CITY OF BASTROP","BASTROP ETJ","306","ETJ","OETJ","BERRYJ",,"meekss","2015 Jun 11 12:00:00 AM","3,923,402,806.21","1,612,336.85231","1,572","B","311","323"
"11,901,106","63","9,388","748","11,901","BASTROP ISD","CEDAR CREEK MIDDLE","125 VOSS PKWY","CEDAR CREEK","78,612","125 VOSS PKWY","CEDAR CREEK","78,612","11","BASTROP COUNTY","13","07 08","3","1","REGULAR",,"213","313","CITY OF BASTROP","BASTROP ETJ","306","ETJ","OETJ","BERRYJ",,"meekss","2015 Jun 11 12:00:00 AM","3,923,402,806.21","1,612,336.85231","920","C",,
"11,901,109","303","9,436","796","11,901","BASTROP ISD","BLUEBONNET EL","416 FM 1209","BASTROP","78,602","416 FM 1209","BASTROP","78,602","11","BASTROP COUNTY","13","EE PK KG 01 02 03 04","1","1","REGULAR",,"213","313","CITY OF BASTROP","BASTROP ETJ","306","ETJ","OETJ","BERRYJ",,"meekss","2015 Jun 11 12:00:00 AM","3,923,402,806.21","1,612,336.85231","776","D",,
"105,904,001","200","13,295","4,656","105,904","DRIPPING SPRINGS ISD","DRIPPING SPRINGS H S","P O BOX 479","DRIPPING SPRINGS","78,620","940 W HWY 290","DRIPPING SPRINGS","78,620","105","HAYS COUNTY","13","09 10 11 12","4","1","REGULAR",,"217","199","CITY OF DRIPPING SPRINGS","DRIPPING SPRINGS FULL PURPOSE","1,213","FULL PURPOSE","OCLL","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","139,739,843.771","160,004.936487","1,950","A","431","439"
"105,904,041","201","13,313","4,674","105,904","DRIPPING SPRINGS ISD","DRIPPING SPRINGS MIDDLE","P O BOX 479","DRIPPING SPRINGS","78,620","111 TIGER LN","DRIPPING SPRINGS","78,620","105","HAYS COUNTY","13","06 07 08","2","1","REGULAR",,"217","199","CITY OF DRIPPING SPRINGS","DRIPPING SPRINGS FULL PURPOSE","1,213","FULL PURPOSE","OCLL","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","139,739,843.771","160,004.936487","842","B",,
